similar_game_id,game_id
1333,22439
1549,22439
16987,22439
115653,22439
11653,22439
119171,22439
736,7843
8422,7843
1964,7843
15536,7843
19549,7843
28751,7843
64311,7843
68286,7843
1685,7843
119177,7843
5,5503
51,5503
23,5503
325,5503
4755,5503
5181,5503
7323,5503
7331,5503
7689,5503
19441,5503
1882,11233
196,11233
2939,11233
3188,11233
7342,11233
9727,11233
973,11233
11118,11233
1127,11233
12482,11233
25311,74701
2695,74701
37419,74701
5538,74701
86477,74701
1549,74701
15269,74701
16987,74701
17318,74701
11113,74701
19817,68271
25646,68271
27266,68271
37419,68271
55282,68271
96217,68271
13295,68271
11113,68271
11336,68271
113895,68271
3277,16287
19249,16287
19564,16287
253,16287
25311,16287
26574,16287
35994,16287
5538,16287
15269,16287
17318,16287
564,7323
19,7323
2114,7323
325,7323
553,7323
7331,7323
7344,7323
9938,7323
11171,7323
11646,7323
231,233
247,233
338,233
471,233
571,233
673,233
111,233
6739,233
735,233
15536,233
9552,17479
1321,17479
17379,17479
24765,17479
253,17479
25311,17479
26145,17479
26574,17479
4476,17479
8916,17479
16391,64061
1735,64061
19698,64061
23651,64061
269,64061
3545,64061
54775,64061
59427,64061
6529,64061
68393,64061
7291,19686
11668,19686
1321,19686
18225,19686
19817,19686
24765,19686
25646,19686
4476,19686
12584,19686
1549,19686
9243,16999
1776,16999
17379,16999
25311,16999
26574,16999
2792,16999
28168,16999
35994,16999
54842,16999
1549,16999
37419,115284
78632,115284
87622,115284
96217,115284
13292,115284
1549,115284
15269,115284
16987,115284
11113,115284
11336,115284
14733,109606
47366,109606
115869,109606
116343,109606
116349,109606
11635,109606
116351,109606
116352,109606
116353,109606
12795,109606
3292,102868
43367,102868
76263,102868
13298,102868
1331,102868
15269,102868
1685,102868
11113,102868
113895,102868
119177,102868
15851,22690
37419,22690
8916,22690
96217,22690
96476,22690
15269,22690
11113,22690
11336,22690
113895,22690
12136,22690
276,587
649,587
848,587
888,587
723,587
958,587
9363,587
9477,587
9538,587
19354,587
19164,101211
5538,101211
76877,101211
81249,101211
999,101211
96217,101211
13292,101211
1549,101211
16987,101211
115653,101211
9278,11550
11582,11550
132,11550
1366,11550
17111,11550
1713,11550
1931,11550
2462,11550
34823,11550
1257,11550
16391,26900
19567,26900
19698,26900
23651,26900
281,26900
57372,26900
59427,26900
6461,26900
68393,26900
79255,26900
